  1.6390109e+002  9.2961614e-002
  1.6494505e+002  1.0845519e-001
  1.6598901e+002  9.9847648e-002
  1.6703297e+002 -4.4759089e-002
  1.6807692e+002  9.9847648e-002
  1.6912088e+002  1.0156916e-001
  1.7016484e+002  1.0845519e-001
  1.7120879e+002  1.0329066e-001
  1.7225275e+002  1.1534122e-001
  1.7329671e+002  1.0673368e-001
  1.7434065e+002  1.0673368e-001
  1.7538461e+002  1.1361971e-001
  1.7642857e+002  1.0845519e-001
  1.7747253e+002  1.1534122e-001
  1.7851648e+002  1.0845519e-001
  1.7956044e+002  9.2961614e-002
  1.8060440e+002  1.1189821e-001
  1.8164835e+002  1.0501217e-001
  1.8269231e+002  1.0845519e-001
  1.8373627e+002  1.1361971e-001
  1.8478021e+002  1.1361971e-001
  1.8582417e+002  1.1878424e-001
  1.8686813e+002  1.0673368e-001
  1.8791209e+002  1.1878424e-001
  1.8895604e+002  1.1534122e-001
  1.9000000e+002  1.1534122e-001
  1.9104396e+002  1.0673368e-001
  1.9208791e+002  1.0329066e-001
  1.9313187e+002  1.0329066e-001
  1.9417583e+002  1.1878424e-001
  1.9521979e+002  1.1361971e-001
  1.9626373e+002  1.1361971e-001
  1.9730769e+002  1.1706273e-001
  1.9835165e+002  1.1878424e-001
  1.9939560e+002  1.1017670e-001
  2.0043956e+002  1.1878424e-001
  2.0148352e+002  1.1534122e-001
  2.0252747e+002  1.0673368e-001
  2.0357143e+002  1.1534122e-001
  2.0461539e+002  1.2567027e-001
  2.0565935e+002  6.5417483e-002
  2.0670329e+002  1.1878424e-001
  2.0774725e+002  1.1706273e-001
  2.0879121e+002  1.1878424e-001
  2.0983516e+002  1.2050575e-001
  2.1087912e+002  1.0673368e-001
  2.1192308e+002  1.2222725e-001
  2.1296703e+002  1.2739178e-001
  2.1401099e+002  1.2050575e-001
  2.1505495e+002  1.2394876e-001
  2.1609891e+002  1.0673368e-001
  2.1714285e+002  1.2222725e-001
  2.1818681e+002  1.1878424e-001
  2.1923077e+002  1.2222725e-001
  2.2027472e+002  1.2050575e-001
  2.2131868e+002  1.1534122e-001
  2.2236264e+002  1.1706273e-001
  2.2340660e+002  1.1878424e-001
  2.2445055e+002  1.2911329e-001
  2.2549451e+002  1.1878424e-001
  2.2653847e+002  1.1878424e-001
  2.2758241e+002  1.1706273e-001
  2.2862637e+002  1.2911329e-001
  2.2967033e+002  1.2050575e-001
  2.3071428e+002  1.2567027e-001
  2.3175824e+002  1.2394876e-001
  2.3280220e+002  1.1878424e-001
  2.3384616e+002  1.1706273e-001
  2.3489011e+002  1.2567027e-001
  2.3593407e+002  1.2567027e-001
  2.3697803e+002  1.3255630e-001
  2.3802197e+002  1.2739178e-001
  2.3906593e+002  1.2394876e-001
  2.4010989e+002  1.2567027e-001
  2.4115384e+002  1.3427781e-001
  2.4219780e+002  1.2394876e-001
  2.4324176e+002  1.3255630e-001
  2.4428572e+002  1.3255630e-001
  2.4532967e+002  1.3599932e-001
  2.4637363e+002  1.2567027e-001
  2.4741759e+002  1.3255630e-001
  2.4846153e+002  1.2567027e-001
  2.4950549e+002  1.3083480e-001
  2.5054945e+002  1.3255630e-001
  2.5159340e+002  1.2911329e-001
  2.5263736e+002  1.2739178e-001
  2.5368132e+002  1.2739178e-001
  2.5472528e+002  1.2911329e-001
  2.5576923e+002  1.2739178e-001
  2.5681320e+002  1.3083480e-001
  2.5785715e+002  1.3599932e-001
  2.5890109e+002  1.3083480e-001
  2.5994507e+002  1.3599932e-001
  2.6098901e+002  1.3599932e-001
  2.6203296e+002  1.2739178e-001
  2.6307693e+002  1.3255630e-001
  2.6412088e+002  1.3083480e-001
  2.6516483e+002  1.3427781e-001
  2.6620880e+002  1.3427781e-001
  2.6725275e+002  1.3599932e-001
  2.6829669e+002  1.3427781e-001
  2.6934067e+002 -7.0581831e-001
  2.7038461e+002  1.3427781e-001
  2.7142856e+002  1.3599932e-001
  2.7247253e+002  1.4288535e-001
  2.7351648e+002  1.4460686e-001
  2.7456042e+002  1.3772083e-001
  2.7560440e+002  1.3944234e-001
  2.7664835e+002  1.3255630e-001
  2.7769232e+002  1.4288535e-001
  2.7873627e+002  1.3599932e-001
  2.7978021e+002  1.4116385e-001
  2.8082419e+002  1.3772083e-001
  2.8186813e+002  1.4977139e-001
  2.8291208e+002  1.4116385e-001
  2.8395605e+002  1.3944234e-001
  2.8500000e+002  1.7731552e-001
  2.8604395e+002  1.4460686e-001
  2.8708792e+002  1.4632837e-001
  2.8813187e+002  1.4288535e-001
  2.8917581e+002  1.4288535e-001
  2.9021979e+002  1.4460686e-001
  2.9126373e+002  1.3427781e-001
  2.9230768e+002  1.4116385e-001
  2.9335165e+002  1.4632837e-001
  2.9439560e+002  1.4977139e-001
  2.9543958e+002  1.4632837e-001
  2.9648352e+002  1.7731552e-001
  2.9752747e+002  1.4460686e-001
  2.9857144e+002  1.4977139e-001
  2.9961539e+002  1.4116385e-001
  3.0065933e+002  1.4632837e-001
  3.0170331e+002  1.3427781e-001
  3.0274725e+002  1.4288535e-001
  3.0379120e+002  1.4460686e-001
  3.0483517e+002  1.3772083e-001
  3.0587912e+002  1.5665742e-001
  3.0692307e+002  1.1706273e-001
  3.0796704e+002  1.4804988e-001
  3.0901099e+002  1.5149290e-001
  3.1005493e+002  1.4632837e-001
  3.1109891e+002  1.5665742e-001
  3.1214285e+002  1.5493591e-001
  3.1318680e+002  1.5321440e-001
  3.1423077e+002  1.4632837e-001
  3.1527472e+002  1.5321440e-001
  3.1631870e+002  1.5321440e-001
  3.1736264e+002  1.4632837e-001
  3.1840659e+002  1.5493591e-001
  3.1945056e+002  1.4977139e-001
  3.2049451e+002  1.5493591e-001
  3.2153845e+002  1.5665742e-001
  3.2258243e+002  1.5321440e-001
  3.2362637e+002  1.4116385e-001
  3.2467032e+002  1.6010044e-001
  3.2571429e+002  1.6010044e-001
  3.2675824e+002  1.6010044e-001
  3.2780219e+002  1.5149290e-001
  3.2884616e+002  1.5149290e-001
  3.2989011e+002  1.5493591e-001
  3.3093405e+002  1.5321440e-001
  3.3197803e+002  1.5321440e-001
  3.3302197e+002  1.6010044e-001
  3.3406595e+002  1.6010044e-001
  3.3510989e+002  1.5665742e-001
  3.3615384e+002  1.5665742e-001
  3.3719781e+002  1.5665742e-001
  3.3824176e+002  1.6182195e-001
  3.3928571e+002  1.5837893e-001
  3.4032968e+002  1.5493591e-001
  3.4137363e+002  1.6354345e-001
  3.4241757e+002  1.6354345e-001
  3.4346155e+002  1.5321440e-001
  3.4450549e+002  1.6182195e-001
  3.4554944e+002  1.6182195e-001
  3.4659341e+002  1.5493591e-001
  3.4763736e+002  1.7731552e-001
  3.4868130e+002  1.6354345e-001
  3.4972528e+002  1.6870798e-001
  3.5076923e+002  1.6870798e-001
  3.5181320e+002  1.6698647e-001
  3.5285715e+002  1.6698647e-001
  3.5390109e+002  1.6698647e-001
  3.5494507e+002  1.6354345e-001
  3.5598901e+002  1.6526496e-001
  3.5703296e+002  1.6354345e-001
  3.5807693e+002  1.6354345e-001
  3.5912088e+002  1.7042949e-001
  3.6016483e+002  1.6870798e-001
  3.6120880e+002  1.6526496e-001
  3.6225275e+002  1.6010044e-001
  3.6329669e+002  1.6526496e-001
  3.6434067e+002  1.6870798e-001
  3.6538461e+002  1.5493591e-001
  3.6642856e+002  2.1174569e-001
  3.6747253e+002  1.6182195e-001
  3.6851648e+002  1.7042949e-001
  3.6956042e+002  1.6526496e-001
  3.7060440e+002  1.6182195e-001
  3.7164835e+002  1.7387250e-001
  3.7269232e+002  1.6698647e-001
  3.7373627e+002  1.6870798e-001
  3.7478021e+002  1.6526496e-001
  3.7582419e+002  1.6870798e-001
  3.7686813e+002  1.6698647e-001
  3.7791208e+002  1.7042949e-001
  3.7895605e+002  1.6354345e-001
  3.8000000e+002  1.6870798e-001
  3.8104395e+002  1.6870798e-001
  3.8208792e+002  1.7731552e-001
  3.8313187e+002  1.7559401e-001
  3.8417581e+002  1.7731552e-001
  3.8521979e+002  1.7387250e-001
  3.8626373e+002  1.7559401e-001
  3.8730768e+002  1.7042949e-001
  3.8835165e+002  1.7731552e-001
  3.8939560e+002  1.8420155e-001
  3.9043958e+002  1.6182195e-001
  3.9148352e+002  1.8075854e-001
  3.9252747e+002  1.7387250e-001
  3.9357144e+002  1.7215099e-001
  3.9461539e+002  1.7387250e-001
  3.9565933e+002  1.8420155e-001
  3.9670331e+002  1.7215099e-001
  3.9774725e+002  1.7731552e-001
  3.9879120e+002  1.7215099e-001
  3.9983517e+002  1.7731552e-001
  4.0087912e+002  1.8075854e-001
  4.0192307e+002  1.7215099e-001
  4.0296704e+002  1.8420155e-001
  4.0401099e+002  1.8075854e-001
  4.0505493e+002  1.7559401e-001
  4.0609891e+002  1.8420155e-001
  4.0714285e+002  1.8248004e-001
  4.0818680e+002  1.7903703e-001
  4.0923077e+002  1.7559401e-001
  4.1027472e+002  1.7559401e-001
  4.1131870e+002  1.8420155e-001
  4.1236264e+002  1.8075854e-001
  4.1340659e+002  1.7903703e-001
  4.1445056e+002  1.8248004e-001
  4.1549451e+002  1.7387250e-001
  4.1653845e+002  1.7903703e-001
  4.1758243e+002  1.7559401e-001
  4.1862637e+002  1.7903703e-001
  4.1967032e+002  1.8420155e-001
  4.2071429e+002  1.7903703e-001
  4.2175824e+002  1.7903703e-001
  4.2280219e+002  1.7903703e-001
  4.2384616e+002  1.7903703e-001
  4.2489011e+002  1.8075854e-001
  4.2593405e+002  2.3240378e-001
  4.2697803e+002  1.8764457e-001
  4.2802197e+002  1.8592306e-001
  4.2906595e+002  1.8592306e-001
  4.3010989e+002  1.9108759e-001
  4.3115384e+002  1.8420155e-001
  4.3219781e+002  1.8764457e-001
  4.3324176e+002  1.8764457e-001
  4.3428571e+002  1.8936608e-001
  4.3532968e+002  1.8592306e-001
  4.3637363e+002  1.8420155e-001
  4.3741757e+002  1.9108759e-001
  4.3846155e+002  1.9280909e-001
  4.3950549e+002  1.8936608e-001
  4.4054944e+002  1.7559401e-001
  4.4159341e+002  1.8248004e-001
  4.4263736e+002  1.7903703e-001
  4.4368130e+002  1.8248004e-001
  4.4472528e+002  1.8592306e-001
  4.4576923e+002  1.8248004e-001
  4.4681320e+002  1.8420155e-001
  4.4785715e+002  1.9108759e-001
  4.4890109e+002  1.9625211e-001
  4.4994507e+002  1.8764457e-001
  4.5098901e+002  1.9108759e-001
  4.5203296e+002  1.9797362e-001
  4.5307693e+002  1.7559401e-001
  4.5412088e+002  1.7559401e-001
  4.5516483e+002  1.9108759e-001
  4.5620880e+002  1.9280909e-001
  4.5725275e+002  1.9969513e-001
  4.5829669e+002  1.9108759e-001
  4.5934067e+002  1.9108759e-001
  4.6038461e+002  1.8592306e-001
  4.6142856e+002  1.8592306e-001
  4.6247253e+002  1.7559401e-001
  4.6351648e+002  1.9108759e-001
  4.6456042e+002  1.8764457e-001
  4.6560440e+002  1.9108759e-001
  4.6664835e+002  1.9108759e-001
  4.6769232e+002  1.8936608e-001
  4.6873627e+002  1.8764457e-001
  4.6978021e+002  1.8248004e-001
  4.7082419e+002  1.9108759e-001
  4.7186813e+002  1.8936608e-001
  4.7291208e+002  1.9280909e-001
  4.7395605e+002  1.9280909e-001
  4.7500000e+002  1.9108759e-001
  4.7604395e+002  1.9280909e-001
  4.7708792e+002  1.8592306e-001
  4.7813187e+002  1.9453060e-001
  4.7917581e+002  1.9453060e-001
  4.8021979e+002  2.0485965e-001
  4.8126373e+002  1.8420155e-001
  4.8230768e+002  1.8764457e-001
  4.8335165e+002  1.9797362e-001
  4.8439560e+002  1.9797362e-001
  4.8543958e+002  1.8764457e-001
  4.8648352e+002  1.8936608e-001
  4.8752747e+002  1.9108759e-001
  4.8857144e+002  1.9280909e-001
  4.8961539e+002  2.8749205e-001
  4.9065933e+002  1.8936608e-001
  4.9170331e+002  2.0485965e-001
  4.9274725e+002  1.9625211e-001
  4.9379120e+002  1.9797362e-001
  4.9483517e+002  1.9797362e-001
  4.9587912e+002  2.0485965e-001
  4.9692307e+002  1.8936608e-001
  4.9796704e+002  2.0485965e-001
  4.9901099e+002  1.8936608e-001
  5.0005493e+002  1.9280909e-001
  5.0109891e+002  1.9625211e-001
  5.0214285e+002  1.9797362e-001
  5.0318680e+002  1.9280909e-001
  5.0423077e+002  1.9280909e-001
  5.0527472e+002  1.9969513e-001
  5.0631870e+002  1.9969513e-001
  5.0736264e+002  2.0141664e-001
  5.0840659e+002  1.9280909e-001
  5.0945056e+002  1.9280909e-001
  5.1049451e+002  1.9969513e-001
  5.1153845e+002  1.7559401e-001
  5.1258240e+002  1.9625211e-001
  5.1362640e+002  2.0485965e-001
  5.1467035e+002  1.9453060e-001
  5.1571429e+002  1.9625211e-001
  5.1675824e+002  1.9625211e-001
  5.1780219e+002  1.9625211e-001
  5.1884613e+002  1.9969513e-001
  5.1989014e+002  1.9969513e-001
  5.2093408e+002  1.9280909e-001
  5.2197803e+002  1.9797362e-001
  5.2302197e+002  1.8936608e-001
  5.2406592e+002  1.9797362e-001
  5.2510986e+002  1.9625211e-001
  5.2615387e+002  1.9797362e-001
  5.2719781e+002  2.0485965e-001
  5.2824176e+002  2.0141664e-001
  5.2928571e+002  2.0485965e-001
  5.3032965e+002  2.0485965e-001
  5.3137360e+002  1.7559401e-001
  5.3241760e+002  2.0485965e-001
  5.3346155e+002  1.9797362e-001
  5.3450549e+002  2.0485965e-001
  5.3554944e+002  2.0141664e-001
  5.3659338e+002  2.0141664e-001
  5.3763739e+002  2.0485965e-001
  5.3868134e+002  2.0141664e-001
  5.3972528e+002  1.9969513e-001
  5.4076923e+002  1.9625211e-001
  5.4181317e+002  2.0141664e-001
  5.4285712e+002  2.0141664e-001
  5.4390112e+002  2.0313814e-001
  5.4494507e+002  1.9969513e-001
  5.4598901e+002  2.0141664e-001
  5.4703296e+002  1.9625211e-001
  5.4807690e+002  1.9969513e-001
  5.4912085e+002  1.9969513e-001
  5.5016486e+002  1.9797362e-001
  5.5120880e+002  1.9969513e-001
  5.5225275e+002  2.0141664e-001
  5.5329669e+002  1.8936608e-001
  5.5434064e+002  1.9625211e-001
  5.5538464e+002  2.0485965e-001
  5.5642859e+002  2.0141664e-001
  5.5747253e+002  2.0485965e-001
  5.5851648e+002  1.9625211e-001
  5.5956042e+002  2.0313814e-001
  5.6060437e+002  2.0658116e-001
  5.6164838e+002  2.0830267e-001
  5.6269232e+002  2.0141664e-001
  5.6373627e+002  2.0141664e-001
  5.6478021e+002  1.8936608e-001
  5.6582416e+002  2.0485965e-001
  5.6686810e+002  2.0485965e-001
  5.6791211e+002  2.0485965e-001
  5.6895605e+002  1.7559401e-001
  5.7000000e+002  1.9969513e-001
  5.7104395e+002  3.9766858e-001
  5.7208789e+002  2.0485965e-001
  5.7313190e+002  2.0313814e-001
  5.7417584e+002  2.0658116e-001
  5.7521979e+002  2.0658116e-001
  5.7626373e+002  2.0141664e-001
  5.7730768e+002  2.0485965e-001
  5.7835162e+002  2.0658116e-001
  5.7939563e+002  2.0141664e-001
  5.8043958e+002  2.0313814e-001
  5.8148352e+002  2.0830267e-001
  5.8252747e+002  2.0313814e-001
  5.8357141e+002  2.0830267e-001
  5.8461536e+002  2.0658116e-001
  5.8565936e+002  2.0658116e-001
  5.8670331e+002  2.0313814e-001
  5.8774725e+002  2.0141664e-001
  5.8879120e+002  2.0658116e-001
  5.8983514e+002  1.8936608e-001
  5.9087915e+002  2.0313814e-001
  5.9192310e+002  2.0830267e-001
  5.9296704e+002  2.0658116e-001
  5.9401099e+002  2.0141664e-001
  5.9505493e+002  2.0313814e-001
  5.9609888e+002  2.0485965e-001
  5.9714288e+002  2.0658116e-001
  5.9818683e+002  2.0830267e-001
  5.9923077e+002  2.0658116e-001
  6.0027472e+002  2.1002418e-001
  6.0131866e+002  2.1174569e-001
  6.0236261e+002  2.0313814e-001
  6.0340662e+002  2.1002418e-001
  6.0445056e+002  2.0830267e-001
  6.0549451e+002  2.0658116e-001
  6.0653845e+002  1.9969513e-001
  6.0758240e+002  2.1863172e-001
  6.0862640e+002  2.0830267e-001
  6.0967035e+002  1.9969513e-001
  6.1071429e+002  2.0485965e-001
  6.1175824e+002  2.0485965e-001
  6.1280219e+002  2.1863172e-001
  6.1384613e+002  2.1174569e-001
  6.1489014e+002  2.1346719e-001
  6.1593408e+002  2.0658116e-001
  6.1697803e+002  2.1174569e-001
  6.1802197e+002  2.0830267e-001
  6.1906592e+002  2.0313814e-001
  6.2010986e+002  2.0830267e-001
  6.2115387e+002  2.0830267e-001
  6.2219781e+002  2.1002418e-001
  6.2324176e+002  2.0313814e-001
  6.2428571e+002  2.0830267e-001
  6.2532965e+002  2.0313814e-001
  6.2637360e+002  2.0485965e-001
  6.2741760e+002  2.1346719e-001
  6.2846155e+002  2.1863172e-001
  6.2950549e+002  2.1174569e-001
  6.3054944e+002  2.0141664e-001
  6.3159338e+002  2.1518870e-001
  6.3263739e+002  2.1863172e-001
  6.3368134e+002  2.1346719e-001
  6.3472528e+002  2.1002418e-001
  6.3576923e+002  2.3240378e-001
  6.3681317e+002  2.1518870e-001
  6.3785712e+002  2.1691021e-001
  6.3890112e+002  2.1002418e-001
  6.3994507e+002  2.1174569e-001
  6.4098901e+002  2.1174569e-001
  6.4203296e+002  2.1002418e-001
  6.4307690e+002  2.1174569e-001
  6.4412085e+002  2.1863172e-001
  6.4516486e+002  2.0485965e-001
  6.4620880e+002  2.1691021e-001
  6.4725275e+002  2.1863172e-001
  6.4829669e+002  2.9609959e-001
  6.4934064e+002  2.1174569e-001
  6.5038464e+002  2.2035323e-001
  6.5142859e+002  2.1691021e-001
  6.5247253e+002  2.0658116e-001
  6.5351648e+002  2.1518870e-001
  6.5456042e+002  2.1691021e-001
  6.5560437e+002  2.1863172e-001
  6.5664838e+002  2.1863172e-001
  6.5769232e+002  2.2551775e-001
  6.5873627e+002  2.1518870e-001
  6.5978021e+002  2.0313814e-001
  6.6082416e+002  2.1863172e-001
  6.6186810e+002  2.2035323e-001
  6.6291211e+002  2.1863172e-001
  6.6395605e+002  2.1518870e-001
  6.6500000e+002  2.1691021e-001
  6.6604395e+002  2.1346719e-001
  6.6708789e+002  2.1518870e-001
  6.6813190e+002  2.2207474e-001
  6.6917584e+002  2.1863172e-001
  6.7021979e+002  2.2035323e-001
  6.7126373e+002  2.1346719e-001
  6.7230768e+002  2.2035323e-001
  6.7335162e+002  2.1002418e-001
  6.7439563e+002  2.1691021e-001
  6.7543958e+002  2.1691021e-001
  6.7648352e+002  2.2035323e-001
  6.7752747e+002  2.2551775e-001
  6.7857141e+002  2.1863172e-001
  6.7961536e+002  2.2035323e-001
  6.8065936e+002  1.8248004e-001
  6.8170331e+002  2.1863172e-001
  6.8274725e+002  2.1863172e-001
  6.8379120e+002  2.1174569e-001
  6.8483514e+002  2.1863172e-001
  6.8587915e+002  2.2379624e-001
  6.8692310e+002  2.2551775e-001
  6.8796704e+002  2.2207474e-001
  6.8901099e+002  2.2379624e-001
  6.9005493e+002  2.2035323e-001
  6.9109888e+002  2.2723926e-001
  6.9214288e+002  2.2207474e-001
  6.9318683e+002  2.2379624e-001
  6.9423077e+002  2.2207474e-001
  6.9527472e+002  2.2035323e-001
  6.9631866e+002  2.1691021e-001
  6.9736261e+002  2.2207474e-001
  6.9840662e+002  2.2551775e-001
  6.9945056e+002  2.2035323e-001
  7.0049451e+002  2.2551775e-001
  7.0153845e+002  2.1002418e-001
  7.0258240e+002  2.2035323e-001
  7.0362640e+002  2.2551775e-001
  7.0467035e+002  2.1002418e-001
  7.0571429e+002  2.1691021e-001
  7.0675824e+002  2.1518870e-001
  7.0780219e+002  2.2551775e-001
  7.0884613e+002  2.2551775e-001
  7.0989014e+002  2.2551775e-001
  7.1093408e+002  2.2551775e-001
  7.1197803e+002  2.2379624e-001
  7.1302197e+002  2.1691021e-001
  7.1406592e+002  2.2896077e-001
  7.1510986e+002  2.2379624e-001
  7.1615387e+002  2.2035323e-001
  7.1719781e+002  2.2035323e-001
  7.1824176e+002  2.2379624e-001
  7.1928571e+002  2.2551775e-001
  7.2032965e+002  2.2035323e-001
  7.2137360e+002  2.1863172e-001
  7.2241760e+002  2.2035323e-001
  7.2346155e+002  2.1691021e-001
  7.2450549e+002  2.0830267e-001
  7.2554944e+002  2.1691021e-001
  7.2659338e+002  2.2207474e-001
  7.2763739e+002  2.2723926e-001
  7.2868134e+002  2.1691021e-001
  7.2972528e+002  2.2551775e-001
  7.3076923e+002  2.1691021e-001
  7.3181317e+002  2.2896077e-001
  7.3285712e+002  2.2896077e-001
  7.3390112e+002  2.2035323e-001
  7.3494507e+002  2.2207474e-001
  7.3598901e+002  2.3240378e-001
  7.3703296e+002  2.2379624e-001
  7.3807690e+002  2.2723926e-001
  7.3912085e+002  2.2379624e-001
  7.4016486e+002  2.1691021e-001
  7.4120880e+002  2.2379624e-001
  7.4225275e+002  2.2551775e-001
  7.4329669e+002  2.3412529e-001
  7.4434064e+002  2.2896077e-001
  7.4538464e+002  2.2896077e-001
  7.4642859e+002  2.2207474e-001
  7.4747253e+002  2.3240378e-001
  7.4851648e+002  2.2551775e-001
  7.4956042e+002  2.2551775e-001
  7.5060437e+002  2.2551775e-001
  7.5164838e+002  2.3240378e-001
  7.5269232e+002  2.2379624e-001
  7.5373627e+002  2.2379624e-001
  7.5478021e+002  2.3584680e-001
  7.5582416e+002  2.2551775e-001
  7.5686810e+002  2.3068228e-001
  7.5791211e+002  2.3068228e-001
  7.5895605e+002  2.3068228e-001
  7.6000000e+002  2.2551775e-001
  7.6104395e+002  2.3068228e-001
  7.6208789e+002  2.3240378e-001
  7.6313190e+002  2.2723926e-001
  7.6417584e+002  2.2896077e-001
  7.6521979e+002  2.3928982e-001
  7.6626373e+002  2.2896077e-001
  7.6730768e+002  2.3584680e-001
